,state,year,lrmer_co2e_kg_mwh,case
112,FL,2036,256.1,MidCase95by2050
113,FL,2038,230.0,MidCase95by2050
114,FL,2040,198.7,MidCase95by2050
115,FL,2042,162.2,MidCase95by2050
116,FL,2044,127.8,MidCase95by2050
117,FL,2046,96.8,MidCase95by2050
118,FL,2048,70.5,MidCase95by2050
119,FL,2050,55.9,MidCase95by2050
120,GA,2022,437.9,MidCase95by2050
121,GA,2024,420.9,MidCase95by2050
122,GA,2026,382.3,MidCase95by2050
123,GA,2028,358.4,MidCase95by2050
124,GA,2030,334.2,MidCase95by2050
125,GA,2032,311.4,MidCase95by2050
126,GA,2034,284.4,MidCase95by2050
127,GA,2036,255.9,MidCase95by2050
128,GA,2038,229.4,MidCase95by2050
129,GA,2040,196.6,MidCase95by2050
130,GA,2042,160.7,MidCase95by2050
131,GA,2044,125.1,MidCase95by2050
132,GA,2046,95.4,MidCase95by2050
133,GA,2048,76.2,MidCase95by2050
134,GA,2050,66.1,MidCase95by2050
135,IA,2022,428.6,MidCase95by2050
136,IA,2024,412.0,MidCase95by2050
137,IA,2026,374.7,MidCase95by2050
138,IA,2028,350.5,MidCase95by2050
139,IA,2030,324.6,MidCase95by2050
140,IA,2032,303.2,MidCase95by2050
141,IA,2034,276.4,MidCase95by2050
142,IA,2036,249.8,MidCase95by2050
143,IA,2038,223.3,MidCase95by2050
144,IA,2040,191.3,MidCase95by2050
145,IA,2042,156.8,MidCase95by2050
146,IA,2044,121.4,MidCase95by2050
147,IA,2046,91.3,MidCase95by2050
148,IA,2048,67.4,MidCase95by2050
149,IA,2050,55.2,MidCase95by2050
150,ID,2022,441.6,MidCase95by2050
151,ID,2024,428.8,MidCase95by2050
152,ID,2026,392.7,MidCase95by2050
153,ID,2028,371.2,MidCase95by2050
154,ID,2030,340.9,MidCase95by2050
155,ID,2032,311.2,MidCase95by2050
156,ID,2034,283.0,MidCase95by2050
157,ID,2036,254.6,MidCase95by2050
158,ID,2038,227.4,MidCase95by2050
159,ID,2040,194.6,MidCase95by2050
160,ID,2042,157.9,MidCase95by2050
161,ID,2044,121.1,MidCase95by2050
162,ID,2046,90.2,MidCase95by2050
163,ID,2048,63.0,MidCase95by2050
164,ID,2050,49.7,MidCase95by2050
165,IL,2022,432.0,MidCase95by2050
166,IL,2024,417.2,MidCase95by2050
167,IL,2026,380.2,MidCase95by2050
168,IL,2028,358.3,MidCase95by2050
169,IL,2030,333.5,MidCase95by2050
170,IL,2032,312.4,MidCase95by2050
171,IL,2034,282.8,MidCase95by2050
172,IL,2036,253.7,MidCase95by2050
173,IL,2038,226.6,MidCase95by2050
174,IL,2040,193.8,MidCase95by2050
175,IL,2042,157.5,MidCase95by2050
176,IL,2044,121.1,MidCase95by2050
177,IL,2046,91.0,MidCase95by2050
178,IL,2048,78.1,MidCase95by2050
179,IL,2050,71.8,MidCase95by2050
180,IN,2022,430.7,MidCase95by2050
181,IN,2024,415.2,MidCase95by2050
182,IN,2026,378.4,MidCase95by2050
183,IN,2028,357.5,MidCase95by2050
184,IN,2030,334.0,MidCase95by2050
185,IN,2032,313.5,MidCase95by2050
186,IN,2034,284.4,MidCase95by2050
187,IN,2036,255.6,MidCase95by2050
188,IN,2038,228.1,MidCase95by2050
189,IN,2040,194.5,MidCase95by2050
190,IN,2042,157.9,MidCase95by2050
191,IN,2044,121.3,MidCase95by2050
192,IN,2046,90.9,MidCase95by2050
193,IN,2048,82.3,MidCase95by2050
194,IN,2050,78.2,MidCase95by2050
195,KS,2022,425.8,MidCase95by2050
196,KS,2024,408.8,MidCase95by2050
197,KS,2026,374.5,MidCase95by2050
198,KS,2028,354.1,MidCase95by2050
199,KS,2030,329.8,MidCase95by2050
200,KS,2032,302.7,MidCase95by2050
201,KS,2034,270.8,MidCase95by2050
202,KS,2036,240.5,MidCase95by2050
203,KS,2038,216.2,MidCase95by2050
204,KS,2040,187.0,MidCase95by2050
205,KS,2042,155.3,MidCase95by2050
206,KS,2044,119.8,MidCase95by2050
207,KS,2046,90.0,MidCase95by2050
208,KS,2048,66.9,MidCase95by2050
209,KS,2050,55.1,MidCase95by2050
210,KY,2022,434.9,MidCase95by2050
211,KY,2024,425.8,MidCase95by2050
212,KY,2026,395.6,MidCase95by2050
213,KY,2028,373.3,MidCase95by2050
214,KY,2030,342.0,MidCase95by2050
215,KY,2032,313.0,MidCase95by2050
216,KY,2034,284.2,MidCase95by2050
217,KY,2036,255.3,MidCase95by2050
218,KY,2038,227.9,MidCase95by2050
219,KY,2040,194.3,MidCase95by2050
220,KY,2042,157.3,MidCase95by2050
221,KY,2044,120.8,MidCase95by2050
222,KY,2046,90.5,MidCase95by2050
223,KY,2048,72.5,MidCase95by2050
224,KY,2050,63.4,MidCase95by2050
225,LA,2022,450.5,MidCase95by2050
226,LA,2024,436.7,MidCase95by2050
227,LA,2026,402.8,MidCase95by2050
228,LA,2028,372.9,MidCase95by2050
229,LA,2030,341.1,MidCase95by2050
230,LA,2032,313.3,MidCase95by2050
231,LA,2034,283.7,MidCase95by2050
232,LA,2036,254.6,MidCase95by2050
233,LA,2038,227.2,MidCase95by2050
234,LA,2040,193.9,MidCase95by2050
235,LA,2042,157.5,MidCase95by2050
236,LA,2044,120.5,MidCase95by2050
237,LA,2046,89.8,MidCase95by2050
238,LA,2048,81.0,MidCase95by2050
239,LA,2050,77.0,MidCase95by2050
240,MA,2022,460.2,MidCase95by2050
241,MA,2024,441.7,MidCase95by2050
242,MA,2026,404.8,MidCase95by2050
243,MA,2028,376.0,MidCase95by2050
244,MA,2030,345.9,MidCase95by2050
245,MA,2032,314.6,MidCase95by2050
246,MA,2034,285.8,MidCase95by2050
247,MA,2036,257.4,MidCase95by2050
248,MA,2038,230.7,MidCase95by2050
249,MA,2040,198.0,MidCase95by2050
250,MA,2042,161.3,MidCase95by2050
251,MA,2044,123.5,MidCase95by2050
252,MA,2046,92.2,MidCase95by2050
253,MA,2048,63.8,MidCase95by2050
254,MA,2050,50.2,MidCase95by2050
255,MD,2022,431.5,MidCase95by2050
256,MD,2024,415.2,MidCase95by2050
257,MD,2026,377.0,MidCase95by2050
258,MD,2028,338.8,MidCase95by2050
259,MD,2030,292.3,MidCase95by2050
260,MD,2032,258.4,MidCase95by2050
261,MD,2034,248.6,MidCase95by2050
262,MD,2036,243.2,MidCase95by2050
263,MD,2038,226.7,MidCase95by2050
264,MD,2040,194.3,MidCase95by2050
265,MD,2042,157.7,MidCase95by2050
266,MD,2044,120.9,MidCase95by2050
267,MD,2046,90.3,MidCase95by2050
268,MD,2048,68.8,MidCase95by2050
269,MD,2050,58.0,MidCase95by2050
270,ME,2022,404.9,MidCase95by2050
271,ME,2024,362.7,MidCase95by2050
272,ME,2026,284.1,MidCase95by2050
273,ME,2028,250.9,MidCase95by2050
274,ME,2030,223.5,MidCase95by2050
275,ME,2032,211.3,MidCase95by2050
276,ME,2034,209.9,MidCase95by2050
277,ME,2036,217.4,MidCase95by2050
278,ME,2038,206.4,MidCase95by2050
279,ME,2040,185.4,MidCase95by2050
280,ME,2042,151.5,MidCase95by2050
281,ME,2044,120.2,MidCase95by2050
282,ME,2046,89.9,MidCase95by2050
283,ME,2048,62.1,MidCase95by2050
284,ME,2050,48.8,MidCase95by2050
285,MI,2022,449.6,MidCase95by2050
286,MI,2024,435.6,MidCase95by2050
287,MI,2026,403.2,MidCase95by2050
288,MI,2028,373.3,MidCase95by2050
289,MI,2030,342.0,MidCase95by2050
290,MI,2032,313.4,MidCase95by2050
291,MI,2034,283.9,MidCase95by2050
292,MI,2036,255.1,MidCase95by2050
293,MI,2038,227.7,MidCase95by2050
294,MI,2040,194.4,MidCase95by2050
295,MI,2042,157.8,MidCase95by2050
296,MI,2044,121.2,MidCase95by2050
297,MI,2046,91.6,MidCase95by2050
298,MI,2048,84.9,MidCase95by2050
299,MI,2050,81.9,MidCase95by2050
300,MN,2022,428.2,MidCase95by2050
301,MN,2024,411.6,MidCase95by2050
302,MN,2026,374.6,MidCase95by2050
303,MN,2028,350.5,MidCase95by2050
304,MN,2030,324.6,MidCase95by2050
305,MN,2032,303.3,MidCase95by2050
306,MN,2034,276.1,MidCase95by2050
307,MN,2036,249.3,MidCase95by2050
308,MN,2038,222.5,MidCase95by2050
309,MN,2040,190.7,MidCase95by2050
310,MN,2042,156.4,MidCase95by2050
311,MN,2044,121.0,MidCase95by2050
312,MN,2046,91.0,MidCase95by2050
313,MN,2048,67.1,MidCase95by2050
314,MN,2050,55.1,MidCase95by2050
315,MO,2022,429.8,MidCase95by2050
316,MO,2024,415.1,MidCase95by2050
317,MO,2026,379.3,MidCase95by2050
318,MO,2028,357.0,MidCase95by2050
319,MO,2030,331.0,MidCase95by2050
320,MO,2032,306.6,MidCase95by2050
321,MO,2034,275.7,MidCase95by2050
322,MO,2036,245.3,MidCase95by2050
323,MO,2038,219.9,MidCase95by2050
324,MO,2040,189.6,MidCase95by2050
325,MO,2042,156.4,MidCase95by2050
326,MO,2044,120.8,MidCase95by2050
327,MO,2046,90.9,MidCase95by2050
328,MO,2048,70.1,MidCase95by2050
329,MO,2050,59.5,MidCase95by2050
330,MS,2022,446.1,MidCase95by2050
331,MS,2024,433.8,MidCase95by2050
332,MS,2026,401.2,MidCase95by2050
333,MS,2028,373.6,MidCase95by2050
334,MS,2030,341.8,MidCase95by2050
335,MS,2032,313.3,MidCase95by2050
336,MS,2034,284.1,MidCase95by2050
337,MS,2036,255.5,MidCase95by2050
338,MS,2038,228.8,MidCase95by2050
339,MS,2040,196.4,MidCase95by2050
340,MS,2042,163.8,MidCase95by2050
341,MS,2044,127.9,MidCase95by2050
342,MS,2046,98.1,MidCase95by2050
343,MS,2048,81.1,MidCase95by2050
344,MS,2050,74.2,MidCase95by2050
345,MT,2022,441.3,MidCase95by2050
346,MT,2024,428.4,MidCase95by2050
347,MT,2026,392.6,MidCase95by2050
348,MT,2028,370.8,MidCase95by2050
349,MT,2030,340.6,MidCase95by2050
350,MT,2032,311.0,MidCase95by2050
351,MT,2034,282.8,MidCase95by2050
352,MT,2036,254.4,MidCase95by2050
353,MT,2038,227.2,MidCase95by2050
354,MT,2040,194.6,MidCase95by2050
355,MT,2042,158.0,MidCase95by2050
356,MT,2044,121.4,MidCase95by2050
357,MT,2046,90.5,MidCase95by2050
358,MT,2048,63.3,MidCase95by2050
359,MT,2050,49.9,MidCase95by2050
360,NC,2022,429.2,MidCase95by2050
361,NC,2024,413.5,MidCase95by2050
362,NC,2026,377.4,MidCase95by2050
363,NC,2028,359.1,MidCase95by2050
364,NC,2030,336.3,MidCase95by2050
365,NC,2032,313.5,MidCase95by2050
366,NC,2034,284.4,MidCase95by2050
367,NC,2036,255.6,MidCase95by2050
368,NC,2038,228.4,MidCase95by2050
369,NC,2040,194.9,MidCase95by2050
370,NC,2042,158.2,MidCase95by2050
371,NC,2044,121.2,MidCase95by2050
372,NC,2046,90.4,MidCase95by2050
373,NC,2048,79.8,MidCase95by2050
374,NC,2050,74.7,MidCase95by2050
375,ND,2022,428.5,MidCase95by2050
376,ND,2024,412.0,MidCase95by2050
377,ND,2026,374.8,MidCase95by2050
378,ND,2028,350.5,MidCase95by2050
379,ND,2030,324.3,MidCase95by2050
380,ND,2032,303.1,MidCase95by2050
381,ND,2034,275.9,MidCase95by2050
382,ND,2036,249.2,MidCase95by2050
383,ND,2038,222.3,MidCase95by2050
384,ND,2040,190.5,MidCase95by2050
385,ND,2042,156.3,MidCase95by2050
386,ND,2044,120.9,MidCase95by2050
387,ND,2046,90.9,MidCase95by2050
388,ND,2048,67.4,MidCase95by2050
389,ND,2050,54.8,MidCase95by2050
390,NE,2022,428.7,MidCase95by2050
391,NE,2024,412.4,MidCase95by2050
392,NE,2026,375.2,MidCase95by2050
393,NE,2028,350.9,MidCase95by2050
394,NE,2030,324.6,MidCase95by2050
395,NE,2032,303.1,MidCase95by2050
396,NE,2034,276.5,MidCase95by2050
397,NE,2036,249.8,MidCase95by2050
398,NE,2038,222.8,MidCase95by2050
399,NE,2040,190.9,MidCase95by2050
400,NE,2042,156.5,MidCase95by2050
401,NE,2044,121.5,MidCase95by2050
402,NE,2046,91.4,MidCase95by2050
403,NE,2048,67.5,MidCase95by2050
404,NE,2050,55.1,MidCase95by2050
405,NH,2022,461.1,MidCase95by2050
406,NH,2024,444.2,MidCase95by2050
407,NH,2026,407.6,MidCase95by2050
408,NH,2028,377.8,MidCase95by2050
409,NH,2030,345.7,MidCase95by2050
410,NH,2032,314.0,MidCase95by2050
411,NH,2034,285.0,MidCase95by2050
412,NH,2036,256.4,MidCase95by2050
413,NH,2038,230.1,MidCase95by2050
414,NH,2040,197.9,MidCase95by2050
415,NH,2042,161.5,MidCase95by2050
416,NH,2044,123.8,MidCase95by2050
417,NH,2046,92.2,MidCase95by2050
418,NH,2048,63.9,MidCase95by2050
419,NH,2050,50.3,MidCase95by2050
420,NJ,2022,432.1,MidCase95by2050
421,NJ,2024,414.8,MidCase95by2050
422,NJ,2026,376.0,MidCase95by2050
423,NJ,2028,341.3,MidCase95by2050
424,NJ,2030,302.3,MidCase95by2050
425,NJ,2032,277.0,MidCase95by2050
426,NJ,2034,264.0,MidCase95by2050
427,NJ,2036,252.1,MidCase95by2050
428,NJ,2038,227.4,MidCase95by2050
429,NJ,2040,195.1,MidCase95by2050
430,NJ,2042,159.1,MidCase95by2050
431,NJ,2044,122.8,MidCase95by2050
432,NJ,2046,93.1,MidCase95by2050
433,NJ,2048,71.1,MidCase95by2050
434,NJ,2050,60.5,MidCase95by2050
435,NM,2022,458.2,MidCase95by2050
436,NM,2024,424.2,MidCase95by2050
437,NM,2026,387.2,MidCase95by2050
438,NM,2028,351.6,MidCase95by2050
439,NM,2030,331.8,MidCase95by2050
440,NM,2032,295.3,MidCase95by2050
441,NM,2034,270.9,MidCase95by2050
442,NM,2036,247.7,MidCase95by2050
443,NM,2038,220.0,MidCase95by2050
444,NM,2040,174.5,MidCase95by2050
445,NM,2042,132.5,MidCase95by2050
446,NM,2044,95.8,MidCase95by2050
447,NM,2046,71.4,MidCase95by2050
448,NM,2048,48.6,MidCase95by2050
449,NM,2050,37.9,MidCase95by2050
450,NV,2022,457.6,MidCase95by2050
451,NV,2024,430.6,MidCase95by2050
452,NV,2026,388.2,MidCase95by2050
453,NV,2028,355.4,MidCase95by2050
454,NV,2030,335.0,MidCase95by2050
455,NV,2032,309.7,MidCase95by2050
456,NV,2034,285.7,MidCase95by2050
457,NV,2036,257.0,MidCase95by2050
458,NV,2038,229.4,MidCase95by2050
459,NV,2040,196.8,MidCase95by2050
460,NV,2042,160.4,MidCase95by2050
461,NV,2044,123.5,MidCase95by2050
462,NV,2046,91.7,MidCase95by2050
463,NV,2048,63.8,MidCase95by2050
464,NV,2050,50.3,MidCase95by2050
465,NY,2022,429.8,MidCase95by2050
466,NY,2024,382.1,MidCase95by2050
467,NY,2026,303.6,MidCase95by2050
468,NY,2028,242.9,MidCase95by2050
469,NY,2030,203.7,MidCase95by2050
470,NY,2032,169.5,MidCase95by2050
471,NY,2034,149.9,MidCase95by2050
472,NY,2036,120.6,MidCase95by2050
473,NY,2038,116.7,MidCase95by2050
474,NY,2040,116.0,MidCase95by2050
475,NY,2042,119.2,MidCase95by2050
476,NY,2044,95.0,MidCase95by2050
477,NY,2046,59.3,MidCase95by2050
478,NY,2048,39.5,MidCase95by2050
479,NY,2050,27.3,MidCase95by2050
480,OH,2022,430.6,MidCase95by2050
481,OH,2024,415.1,MidCase95by2050
482,OH,2026,378.2,MidCase95by2050
483,OH,2028,357.4,MidCase95by2050
484,OH,2030,334.0,MidCase95by2050
485,OH,2032,313.6,MidCase95by2050
486,OH,2034,284.7,MidCase95by2050
487,OH,2036,255.8,MidCase95by2050
488,OH,2038,228.4,MidCase95by2050
489,OH,2040,194.8,MidCase95by2050
490,OH,2042,158.9,MidCase95by2050
491,OH,2044,122.8,MidCase95by2050
492,OH,2046,93.1,MidCase95by2050
493,OH,2048,83.8,MidCase95by2050
494,OH,2050,79.7,MidCase95by2050
495,OK,2022,446.0,MidCase95by2050
496,OK,2024,428.2,MidCase95by2050
497,OK,2026,389.5,MidCase95by2050
498,OK,2028,361.8,MidCase95by2050
499,OK,2030,333.4,MidCase95by2050
500,OK,2032,305.6,MidCase95by2050
501,OK,2034,275.1,MidCase95by2050
502,OK,2036,246.2,MidCase95by2050
503,OK,2038,221.5,MidCase95by2050
504,OK,2040,191.9,MidCase95by2050
505,OK,2042,157.2,MidCase95by2050
506,OK,2044,120.5,MidCase95by2050
507,OK,2046,89.7,MidCase95by2050
508,OK,2048,67.9,MidCase95by2050
509,OK,2050,55.5,MidCase95by2050
510,OR,2022,442.1,MidCase95by2050
511,OR,2024,429.2,MidCase95by2050
512,OR,2026,393.1,MidCase95by2050
513,OR,2028,371.4,MidCase95by2050
514,OR,2030,341.0,MidCase95by2050
515,OR,2032,311.0,MidCase95by2050
516,OR,2034,282.7,MidCase95by2050
517,OR,2036,254.3,MidCase95by2050
518,OR,2038,227.1,MidCase95by2050
519,OR,2040,194.4,MidCase95by2050
520,OR,2042,157.8,MidCase95by2050
521,OR,2044,121.2,MidCase95by2050
522,OR,2046,90.5,MidCase95by2050
523,OR,2048,63.3,MidCase95by2050
524,OR,2050,50.0,MidCase95by2050
525,PA,2022,430.7,MidCase95by2050
526,PA,2024,414.4,MidCase95by2050
527,PA,2026,376.5,MidCase95by2050
528,PA,2028,357.8,MidCase95by2050
529,PA,2030,335.1,MidCase95by2050
530,PA,2032,312.5,MidCase95by2050
531,PA,2034,283.3,MidCase95by2050
532,PA,2036,254.5,MidCase95by2050
533,PA,2038,227.2,MidCase95by2050
534,PA,2040,194.6,MidCase95by2050
535,PA,2042,158.1,MidCase95by2050
536,PA,2044,121.7,MidCase95by2050
537,PA,2046,91.7,MidCase95by2050
538,PA,2048,72.4,MidCase95by2050
539,PA,2050,62.9,MidCase95by2050
540,RI,2022,461.4,MidCase95by2050
541,RI,2024,444.3,MidCase95by2050
542,RI,2026,407.6,MidCase95by2050
543,RI,2028,377.8,MidCase95by2050
544,RI,2030,345.7,MidCase95by2050
545,RI,2032,314.0,MidCase95by2050
546,RI,2034,284.8,MidCase95by2050
547,RI,2036,256.1,MidCase95by2050
548,RI,2038,228.4,MidCase95by2050
549,RI,2040,194.8,MidCase95by2050
550,RI,2042,157.7,MidCase95by2050
551,RI,2044,120.6,MidCase95by2050
552,RI,2046,90.1,MidCase95by2050
553,RI,2048,62.4,MidCase95by2050
554,RI,2050,49.1,MidCase95by2050
555,SC,2022,428.9,MidCase95by2050
556,SC,2024,413.0,MidCase95by2050
557,SC,2026,376.7,MidCase95by2050
558,SC,2028,358.7,MidCase95by2050
559,SC,2030,336.3,MidCase95by2050
560,SC,2032,314.3,MidCase95by2050
561,SC,2034,288.1,MidCase95by2050
562,SC,2036,260.5,MidCase95by2050
563,SC,2038,236.3,MidCase95by2050
564,SC,2040,203.9,MidCase95by2050
565,SC,2042,167.4,MidCase95by2050
566,SC,2044,128.7,MidCase95by2050
567,SC,2046,96.5,MidCase95by2050
568,SC,2048,85.4,MidCase95by2050
569,SC,2050,80.3,MidCase95by2050
570,SD,2022,428.2,MidCase95by2050
571,SD,2024,412.6,MidCase95by2050
572,SD,2026,375.9,MidCase95by2050
573,SD,2028,351.6,MidCase95by2050
574,SD,2030,324.6,MidCase95by2050
575,SD,2032,302.8,MidCase95by2050
576,SD,2034,275.8,MidCase95by2050
577,SD,2036,249.1,MidCase95by2050
578,SD,2038,222.1,MidCase95by2050
579,SD,2040,190.4,MidCase95by2050
580,SD,2042,156.1,MidCase95by2050
581,SD,2044,120.6,MidCase95by2050
582,SD,2046,90.6,MidCase95by2050
583,SD,2048,66.2,MidCase95by2050
584,SD,2050,54.2,MidCase95by2050
585,TN,2022,434.9,MidCase95by2050
586,TN,2024,426.3,MidCase95by2050
587,TN,2026,396.8,MidCase95by2050
588,TN,2028,375.0,MidCase95by2050
589,TN,2030,343.2,MidCase95by2050
590,TN,2032,313.7,MidCase95by2050
591,TN,2034,284.5,MidCase95by2050
592,TN,2036,256.0,MidCase95by2050
593,TN,2038,229.1,MidCase95by2050
594,TN,2040,195.9,MidCase95by2050
595,TN,2042,159.0,MidCase95by2050
596,TN,2044,121.8,MidCase95by2050
597,TN,2046,90.8,MidCase95by2050
598,TN,2048,71.6,MidCase95by2050
599,TN,2050,62.1,MidCase95by2050
600,TX,2022,458.6,MidCase95by2050
601,TX,2024,437.9,MidCase95by2050
602,TX,2026,398.9,MidCase95by2050
603,TX,2028,371.8,MidCase95by2050
604,TX,2030,342.8,MidCase95by2050
605,TX,2032,310.0,MidCase95by2050
606,TX,2034,277.8,MidCase95by2050
607,TX,2036,249.0,MidCase95by2050
608,TX,2038,220.7,MidCase95by2050
609,TX,2040,190.1,MidCase95by2050
610,TX,2042,154.6,MidCase95by2050
611,TX,2044,120.1,MidCase95by2050
612,TX,2046,89.8,MidCase95by2050
613,TX,2048,73.3,MidCase95by2050
614,TX,2050,65.2,MidCase95by2050
615,UT,2022,441.9,MidCase95by2050
616,UT,2024,429.1,MidCase95by2050
617,UT,2026,392.9,MidCase95by2050
618,UT,2028,371.4,MidCase95by2050
619,UT,2030,341.0,MidCase95by2050
620,UT,2032,311.2,MidCase95by2050
621,UT,2034,283.0,MidCase95by2050
622,UT,2036,254.8,MidCase95by2050
623,UT,2038,227.8,MidCase95by2050
624,UT,2040,196.2,MidCase95by2050
625,UT,2042,159.7,MidCase95by2050
626,UT,2044,123.4,MidCase95by2050
627,UT,2046,91.4,MidCase95by2050
628,UT,2048,64.1,MidCase95by2050
629,UT,2050,50.3,MidCase95by2050
630,VA,2022,428.0,MidCase95by2050
631,VA,2024,412.2,MidCase95by2050
632,VA,2026,375.9,MidCase95by2050
633,VA,2028,348.1,MidCase95by2050
634,VA,2030,314.2,MidCase95by2050
635,VA,2032,289.5,MidCase95by2050
636,VA,2034,265.5,MidCase95by2050
637,VA,2036,238.9,MidCase95by2050
638,VA,2038,208.1,MidCase95by2050
639,VA,2040,179.7,MidCase95by2050
640,VA,2042,152.9,MidCase95by2050
641,VA,2044,122.5,MidCase95by2050
642,VA,2046,91.1,MidCase95by2050
643,VA,2048,66.6,MidCase95by2050
644,VA,2050,54.5,MidCase95by2050
645,VT,2022,343.2,MidCase95by2050
646,VT,2024,307.5,MidCase95by2050
647,VT,2026,244.2,MidCase95by2050
648,VT,2028,234.9,MidCase95by2050
649,VT,2030,217.5,MidCase95by2050
650,VT,2032,205.2,MidCase95by2050
651,VT,2034,199.2,MidCase95by2050
652,VT,2036,208.2,MidCase95by2050
653,VT,2038,199.4,MidCase95by2050
654,VT,2040,182.0,MidCase95by2050
655,VT,2042,150.8,MidCase95by2050
656,VT,2044,120.8,MidCase95by2050
657,VT,2046,90.3,MidCase95by2050
658,VT,2048,62.4,MidCase95by2050
659,VT,2050,49.1,MidCase95by2050
660,WA,2022,442.2,MidCase95by2050
661,WA,2024,429.3,MidCase95by2050
662,WA,2026,393.4,MidCase95by2050
663,WA,2028,328.3,MidCase95by2050
664,WA,2030,252.9,MidCase95by2050
665,WA,2032,188.9,MidCase95by2050
666,WA,2034,177.1,MidCase95by2050
667,WA,2036,153.3,MidCase95by2050
668,WA,2038,123.7,MidCase95by2050
669,WA,2040,110.3,MidCase95by2050
670,WA,2042,88.0,MidCase95by2050
671,WA,2044,79.0,MidCase95by2050
672,WA,2046,42.1,MidCase95by2050
673,WA,2048,39.0,MidCase95by2050
674,WA,2050,26.8,MidCase95by2050
675,WI,2022,431.7,MidCase95by2050
676,WI,2024,416.2,MidCase95by2050
677,WI,2026,378.5,MidCase95by2050
678,WI,2028,356.1,MidCase95by2050
679,WI,2030,330.9,MidCase95by2050
680,WI,2032,309.4,MidCase95by2050
681,WI,2034,280.3,MidCase95by2050
682,WI,2036,252.2,MidCase95by2050
683,WI,2038,225.2,MidCase95by2050
684,WI,2040,193.5,MidCase95by2050
685,WI,2042,157.5,MidCase95by2050
686,WI,2044,121.0,MidCase95by2050
687,WI,2046,91.0,MidCase95by2050
688,WI,2048,74.7,MidCase95by2050
689,WI,2050,67.0,MidCase95by2050
690,WV,2022,430.4,MidCase95by2050
691,WV,2024,414.9,MidCase95by2050
692,WV,2026,378.1,MidCase95by2050
693,WV,2028,357.3,MidCase95by2050
694,WV,2030,334.0,MidCase95by2050
695,WV,2032,313.6,MidCase95by2050
696,WV,2034,284.2,MidCase95by2050
697,WV,2036,255.3,MidCase95by2050
698,WV,2038,227.8,MidCase95by2050
699,WV,2040,194.4,MidCase95by2050
700,WV,2042,157.6,MidCase95by2050
701,WV,2044,120.7,MidCase95by2050
702,WV,2046,89.9,MidCase95by2050
703,WV,2048,81.3,MidCase95by2050
704,WV,2050,77.3,MidCase95by2050
705,WY,2022,431.9,MidCase95by2050
706,WY,2024,420.8,MidCase95by2050
707,WY,2026,385.6,MidCase95by2050
708,WY,2028,362.9,MidCase95by2050
709,WY,2030,332.3,MidCase95by2050
710,WY,2032,306.3,MidCase95by2050
711,WY,2034,279.2,MidCase95by2050
712,WY,2036,251.8,MidCase95by2050
713,WY,2038,224.7,MidCase95by2050
714,WY,2040,193.1,MidCase95by2050
715,WY,2042,157.5,MidCase95by2050
716,WY,2044,121.5,MidCase95by2050
717,WY,2046,90.8,MidCase95by2050
718,WY,2048,64.2,MidCase95by2050
719,WY,2050,51.0,MidCase95by2050
